"station_id";"codestation";"inseecom";"coordx";"coordy";"codecourseau";"libellecourseau";"codetronconhydro";"coderegion";"codedepartement";"naturestation";"libellenaturestation";"typeentitehydro";"cdtronconh";"idtronconh";"nomentiteh";"etat";"sens";"largeur";"nature";"navigable";"source";"target";"troncon_id";"gid";"distance";"cdentitehy";"nomentiteh_plando";"distance_planeau";"verif_cdho"
21094;"L6100005";"36204";"565096.4";"6632416.07";NULL;NULL;NULL;"24";"36";"M";"Station de mesure Manuelle";"1";"L6116680";"425001457";NULL;"Permanent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";127697;127698;91568;"309583";"273.4665975715552";"L6111393";"étang des rondières";"59.436075007745714";False
21096;"L6116773";"36123";"568185.96";"6631116.8";NULL;NULL;NULL;"24";"36";"M";"Station de mesure Manuelle";"1";"L6116600";"450003526";NULL;"Intermittent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";126961;126962;90748;"308766";"181.2817827506677";"L6116773";NULL;"0";False
21097;"L6105130";"36232";"578196.9";"6635852";NULL;NULL;NULL;"24";"36";"M";"Station de mesure Manuelle";"1";"L6104900";"425001114";NULL;"Fictif";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";129523;129407;93599;"311613";"18.906956834883786";"L6105133";NULL;"0";False
21098;"L6116774";"36123";"567907.28";"6631169.12";NULL;NULL;NULL;"24";"36";"M";"Station de mesure Manuelle";"1";"L6116600";"450003526";NULL;"Intermittent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";126961;126962;90748;"308766";"118.56754530435846";"L6116773";NULL;"0";False
21099;"L6105903";"36123";"568200.8";"6640366";NULL;NULL;NULL;"24";"36";"M";"Station de mesure Manuelle";"1";"L6105700";"425000918";NULL;"Intermittent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";131759;131495;96161;"314158";"224.28350362962956";"L6105903";"étang de la grave";"0";False
21100;"L6116775";"36123";"568133.81";"6631311.12";NULL;NULL;NULL;"24";"36";"M";"Station de mesure Manuelle";"1";"L6116600";"450003526";NULL;"Intermittent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";126961;126962;90748;"308766";"11.045466809920145";"L6116773";NULL;"125.91479276190942";False
21101;"L6109223";"36101";"589581.6";"6624224";NULL;NULL;NULL;"24";"36";"M";"Station de mesure Manuelle";"1";"L6107400";"425002029";NULL;"Intermittent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";8126;124162;87637;"305647";"1429.685797644608";"L6109223";"étang turpin";"0";False
21102;"L6116783";"36123";"567510.19";"6631474.11";NULL;NULL;NULL;"24";"36";"M";"Station de mesure Manuelle";"1";"L6116620";"425001519";NULL;"Intermittent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";126997;126998;90789;"308807";"123.28133759533691";"L6116783";NULL;"0";False
21103;"L6111030";"36204";"561132.4";"6635912";NULL;NULL;NULL;"24";"36";"M";"Station de mesure Manuelle";"1";"L6116500";"425001140";NULL;"Permanent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";129345;129709;93807;"311819";"173.2854140179942";"L6111033";NULL;"0";False
21110;"L6119553";"36124";"573715.9";"6627328";NULL;NULL;NULL;"24";"36";"M";"Station de mesure Manuelle";"1";"L6114620";"425001844";NULL;"Intermittent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";124975;124976;88526;"306540";"446.70344749099064";"L6119553";NULL;"0";False
21111;"L6117224";"36123";"567989.71";"6638391.79";NULL;NULL;NULL;"24";"36";"M";"Station de mesure Manuelle";"1";"L6110200";"425001031";"rivière la claise";"Permanent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";130684;130387;95107;"313110";"237.56651389274967";"L6117223";"étang des effes";"145.65470194317828";False
21112;"L6119650";"36232";"570881.8";"6629915";NULL;NULL;NULL;"24";"36";"M";"Station de mesure Manuelle";"1";"L6115030";"425001660";NULL;"Permanent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";126331;126332;90034;"308049";"622.2981038063574";"L6119653";"étang piétron";"0";False
21113;"L6117225";"36123";"568817.61";"6638741.84";NULL;NULL;NULL;"24";"36";"M";"Station de mesure Manuelle";"1";"L6110200";"425001031";"rivière la claise";"Permanent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";130684;130387;95107;"313110";"482.7224748515836";"L6119803";NULL;"633.9000171232556";False
21114;"L6125113";"36010";"556861.1";"6638180";NULL;NULL;NULL;"24";"36";"M";"Station de mesure Manuelle";"1";"L6124600";"425001027";NULL;"Intermittent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";130688;130428;94957;"312960";"141.14591741052098";"L6125113";"étang des chaumes";"0";False
21115;"L6117226";"36123";"568697.34";"6638924.98";NULL;NULL;NULL;"24";"36";"M";"Station de mesure Manuelle";"1";"L6110200";"425001031";"rivière la claise";"Permanent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";130684;130387;95107;"313110";"622.7098923332103";"L6117223";"étang des effes";"625.5328112930715";False
21117;"L6125193";"36124";"574599.28";"6624918.2";NULL;NULL;NULL;"24";"36";"M";"Station de mesure Manuelle";"1";"L6124820";"425001987";"ruisseau des cinq bondes";"Fictif";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";123574;123644;87049;"305062";"24.303193438915212";"L6125193";"étang des bouiges";"0";False
21118;"L6125290";"36124";"570558.7";"6624534";NULL;NULL;NULL;"24";"36";"M";"Station de mesure Manuelle";"1";"L6125200";"425002009";NULL;"Fictif";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";123384;123452;86829;"304846";"100.29656026078273";"L6125293";"étang de ménettrie";"0";False
21120;"L6129140";"36232";"571770.8";"6627824";NULL;NULL;NULL;"24";"36";"M";"Station de mesure Manuelle";"1";"L6125230";"425001847";NULL;"Intermittent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";124911;124790;88462;"306476";"682.5857089062063";"L6129143";NULL;"0";False
21126;"L6129520";"36173";"559579.9";"6627385";NULL;NULL;NULL;"24";"36";"M";"Station de mesure Manuelle";"1";"L6126700";"425001846";NULL;"Permanent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";124977;124978;88528;"306542";"279.95071506333954";"L6129523";NULL;"0";False
21127;"L6125700";"36173";"563605.9";"6626677";NULL;NULL;NULL;"24";"36";"M";"Station de mesure Manuelle";"1";"L6126220";"425001894";NULL;"Fictif";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";123874;123875;87304;"305438";"38.348744062840076";"L6125703";NULL;"0";False
21128;"L6129553";"36173";"563897.6";"6628038.99";NULL;NULL;NULL;"24";"36";"M";"Station de mesure Manuelle";"1";"L6126100";"450005902";NULL;"Fictif";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";125070;125320;88906;"306918";"14.972180417187472";"L6129553";"étang massé";"0";False
21130;"L6129990";"36173";"564466.2";"6627331";NULL;NULL;NULL;"24";"36";"M";"Station de mesure Manuelle";"1";"L6126050";"425001823";NULL;"Intermittent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";125227;125228;88796;"306810";"454.91165075483246";"L6129993";"étang bâtard";"0";False
21131;"L6200001";"36153";"557301.8";"6645690";NULL;NULL;NULL;"24";"36";"M";"Station de mesure Manuelle";"1";"L6214000";"425000696";"ruisseau l'aigronne";"Permanent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";9210;135196;100068;"318065";"887.9730176005824";"L6215053";"étang de l'île";"1149.3390143852164";False
21136;"L6127613";"36124";"569777.1";"6626494";NULL;NULL;NULL;"24";"36";"M";"Station de mesure Manuelle";"1";"L6125230";"425001906";NULL;"Fictif";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";124522;124378;88020;"306035";"3.3802751282313177";"L6127613";"étang de charpentesse";"0";False
21137;"L9900001";"36173";"562304";"6620562";NULL;NULL;NULL;"24";"36";"M";"Station de mesure Manuelle";"1";"L4744400";"423000327";NULL;"Intermittent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";122295;122296;85543;"303557";"107.26117656552151";"L4729073";NULL;"1062.7613560979166";False
21138;"L6127813";"36124";"567340";"6625504";NULL;NULL;NULL;"24";"36";"M";"Station de mesure Manuelle";"1";"L6125280";"425001960";NULL;"Intermittent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";124163;124164;87638;"305660";"155.75801744321552";"L6127813";"étang du grand maître guillaume";"0";False
21139;"L9900002";"36036";"564260.3";"6605425";NULL;NULL;NULL;"24";"36";"M";"Station de mesure Manuelle";"1";"L5544500";"424000329";"ruisseau de la luzeraize";"Permanent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";116062;7268;78519;"296534";"7.636644544148121";"L5545103";"étang de la caquignolle";"1313.4699577865015";False
21140;"L6128063";"36124";"572395.2";"6627373";NULL;NULL;NULL;"24";"36";"M";"Station de mesure Manuelle";"1";"L6124960";"425001867";NULL;"Intermittent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";124718;8270;88245;"306262";"1047.441287139596";"L6128063";"pied bernard";"0";False
21141;"L6128073";"36124";"569163.4";"6627877";NULL;NULL;NULL;"24";"36";"M";"Station de mesure Manuelle";"1";"L6125330";"425001817";NULL;"Fictif";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";125051;125176;88741;"306844";"34.04894911722558";"L6128073";"étang de la folie";"0";False
21143;"M134910";"72183";"511306.6";"6737969";NULL;NULL;NULL;"52";"72";"M";"Station de mesure Manuelle";"1";"M1340160";"430002831";"rivière le loir";"Permanent";"Sens du tronçon";"Entre 15 et 50 mètres";"Cours d'eau naturel";"Non navigable";178223;177400;150306;"368322";"204.47460470840156";"M1349103";"lac des varennes";"1.8534931838303037";False
21146;"L6128440";"36204";"564044.1";"6630926";NULL;NULL;NULL;"24";"36";"M";"Station de mesure Manuelle";"1";"L6126280";"450008320";NULL;"Fictif";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";126833;126670;90607;"308625";"11.821865957504574";"L6128443";"étang gorgeat";"0";False
21150;"L612857";"36096";"558724.76";"6630349.24";NULL;NULL;NULL;"24";"36";"M";"Station de mesure Manuelle";"1";"L6127000";"425001632";NULL;"Fictif";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";126360;126648;90384;"308400";"291.5439530873579";"L6128573";"étang de gabriau";"13.243192899266887";False
21152;"L612864";"36096";"555594.5";"6629375.08";NULL;NULL;NULL;"24";"36";"M";"Station de mesure Manuelle";"1";"L6127700";"425001727";NULL;"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";125734;8406;89722;"307740";"8.485975797135461";"L6128643";"étang purais";"0";False
21153;"M633510";"44144";"376052.8";"6723790";NULL;NULL;NULL;"52";"44";"M";"Station de mesure Manuelle";"1";"M6334700";"435000091";"ruisseau du jeanneau";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";170243;170129;141031;"359036";"0.4036759919629321";"M6335103";"étang de la poitevinière";"0";False
21154;"L6128660";"36096";"553903";"6629384";NULL;NULL;NULL;"24";"36";"M";"Station de mesure Manuelle";"1";"L6127600";"425001697";NULL;"Permanent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";125833;125834;89656;"307674";"70.92820313200433";"L6128663";"étang de la touche";"0";False
21155;"L612888";"36124";"572307.88";"6625970.42";NULL;NULL;NULL;"24";"36";"M";"Station de mesure Manuelle";"1";"L6124800";"425001954";"ruisseau des cinq bondes";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";124012;124013;87455;"305469";"215.37324531985936";"L6128883";"étang grand";"54.19995039748869";False
21157;"L6129033";"36144";"575373.8";"6625163";NULL;NULL;NULL;"24";"36";"M";"Station de mesure Manuelle";"1";"L6114600";"425001968";NULL;"Intermittent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";124142;124143;87615;"305626";"337.6732148070168";"L6129033";NULL;"0";False
21158;"L6129043";"36144";"575143.1";"6625266";NULL;NULL;NULL;"24";"36";"M";"Station de mesure Manuelle";"1";"L6124900";"425001976";NULL;"Permanent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";123800;123758;87220;"305236";"432.6788300817273";"L6129043";"étang de beaugu";"0";False
21160;"L6129120";"36124";"572971.5";"6627401";NULL;NULL;NULL;"24";"36";"M";"Station de mesure Manuelle";"1";"L6115010";"425001763";NULL;"Intermittent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";125615;125616;89255;"307273";"1162.1973756576822";"L6129123";NULL;"0";False
21161;"M720510";"49343";"409383.29";"6664706.27";NULL;NULL;NULL;"52";"49";"M";"Station de mesure Manuelle";"1";"M7206160";"436000605";NULL;"Fictif";"Sens du tronçon";"Sans objet";"Cours d'eau naturel";"Non navigable";143109;143226;109265;"327238";"200.2461183689701";"M7205103";"lac de verdon";"0";False
21162;"M720520";"49343";"408012.9";"6665584";NULL;NULL;NULL;"52";"49";"M";"Station de mesure Manuelle";"1";"M7200300";"436000569";"rivière la moine";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";144155;143600;110306;"328292";"0.2919998314530742";"M7205203";"lac de ribou";"0";False
21164;"M720530";"49381";"418458.37";"6670111.05";NULL;NULL;NULL;"52";"49";"M";"Station de mesure Manuelle";"1";"M7206400";"436000366";"rivière le trézon";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";145687;145579;112111;"330101";"19.422790858756912";"M7205303";"étang de peronne";"0";False
25602;"O1305603";"09329";"586897";"6211534";NULL;NULL;NULL;"76";"09";"M";"Station de mesure Manuelle";"1";"O1300250";"500075487";"rivière l'ariège";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";329863;29855;327851;"30602";"37.116591505671224";"O1305603";NULL;"566.4560706837569";False
25578;"O2005433";"31458";"565590";"6268932";NULL;NULL;NULL;"76";"31";"M";"Station de mesure Manuelle";"1";"O2000540";"500063294";"ruisseau de la saudrune";"Permanent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";363205;33532;367777;"70499";"383.04311509674466";"O2005433";"lac lamartine";"0";False
25603;"O2655053";"82064";"540367";"6302552";NULL;NULL;NULL;"76";"82";"M";"Station de mesure Manuelle";"1";"O2651190";"500053601";NULL;"Fictif";"Sens du tronçon";"Sans objet";"Sans objet";"Non navigable";388066;387905;393243;"96032";"2.0761838382435163";"O2655053";NULL;"0";False
25581;"O2015003";"31178";"526966.3";"6247302";NULL;NULL;NULL;"76";"31";"M";"Station de mesure Manuelle";"1";"O2010400";"550009087";"rivière le touch";"Fictif";"Sens du tronçon";"Sans objet";"Sans objet";"Non navigable";347911;348654;348722;"51511";"6.358297482232375";"O2015003";"retenue de fabas";"0";False
25630;"O8455023";"46064";"567036";"6384704";NULL;NULL;NULL;"76";"46";"M";"Station de mesure Manuelle";"1";"O8450500";"500029703";"ruisseau le vert";"Fictif";"Sens du tronçon";"Sans objet";"Sans objet";"Non navigable";447844;447631;460730;"163461";"35.22855890864633";"O8455023";"lac vert";"0";False
25631;"O4375003";"81163";"646676";"6262800";NULL;NULL;NULL;"76";"81";"M";"Station de mesure Manuelle";"1";"O4370650";"550010876";NULL;"Fictif";"Sens du tronçon";"Sans objet";"Sans objet";"Non navigable";359256;359394;360553;"63297";"0.7613637209800944";"O4375003";"lac du barrage des montagnès";"0";False
25632;"O8595513";"47077";"535297";"6385596";NULL;NULL;NULL;"75";"47";"M";"Station de mesure Manuelle";"1";"O8590500";"550011234";"ruisseau du vignal";"Fictif";"Sens du tronçon";"Sans objet";"Sans objet";"Non navigable";448323;448238;461317;"164048";"16.4468949263317";"O8595513";NULL;"0";False
25604;"O1365703";"09324";"589531";"6219878";NULL;NULL;NULL;"76";"09";"M";"Station de mesure Manuelle";"1";"O1360540";"500074334";"ruisseau gaiage de fontanet";"Permanent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";333942;333943;332053;"34810";"819.7115651222922";"O1365703";NULL;"0";False
25673;"O5855513";"82121";"573465";"6329764";NULL;NULL;NULL;"76";"82";"M";"Station de mesure Manuelle";"1";"O5851032";"500044973";NULL;"Intermittent";"Inconnu";"De 0 à 15 mètres";"Canal, chenal";"Non navigable";409265;407221;416777;"119517";"199.62618088506744";"O5855513";"lac balat-david";"0";False
25605;"O2675503";"82193";"544830";"6310950";NULL;NULL;NULL;"76";"82";"M";"Station de mesure Manuelle";"1";"O2670500";"550009641";"ruisseau de tessonne";"Fictif";"Sens du tronçon";"Sans objet";"Sans objet";"Non navigable";394429;394560;400407;"103185";"31.269702664743132";"O2675503";"retenue du tessonne";"0";False
25651;"O97-4113";"33056";"415645";"6430880";NULL;NULL;NULL;"75";"33";"M";"Station de mesure Manuelle";"1";NULL;"500021573";NULL;"Permanent";"Inconnu";"De 0 à 15 mètres";"Canal, chenal";"Non navigable";474482;474724;491905;"194693";"160.13841476689083";"O97-4113";NULL;"0";False
25588;"O2045033";"31481";"550812";"6264815";NULL;NULL;NULL;"76";"31";"M";"Station de mesure Manuelle";"1";"O2040500";"550001023";"ruisseau de la saudrune";"Fictif";"Sens du tronçon";"Sans objet";"Sans objet";"Non navigable";360508;360913;362241;"64974";"29.140694989221576";"O2045033";"retenue ste foy de peyrolières II";"0";False
25590;"O0945503";"31172";"522617";"6243074";NULL;NULL;NULL;"76";"31";"M";"Station de mesure Manuelle";"1";"O0941070";"550009598";NULL;"Fictif";"Sens du tronçon";"Sans objet";"Sans objet";"Non navigable";346224;345602;346023;"48832";"40.77448182574242";"O0945503";NULL;"0";False
25592;"O2055013";"31481";"548731";"6268193";NULL;NULL;NULL;"76";"31";"M";"Station de mesure Manuelle";"1";"O2050510";"550001028";"ruisseau de la galage";"Fictif";"Sens du tronçon";"Sans objet";"Sans objet";"Non navigable";33238;363291;364876;"67607";"2.1483234471472947";"O2055013";"retenue de ste foy I";"0";False
